Casino > New games [4714-31722]	partial	modules/skai-gaming/src/components/play/ui/PlayFilterBar.tsx	/play?filter=new	[DEFECT-SCOPE] [scope:in-scope] [was: frame-defect vs partial] NEITHER ROW IS WRONG - different scopes on one frame. status.wave3.frame-defects.tsv:11 is a frame-defect row that names every frame a drawn defect appears on; per SCHEMA frame-defect means the FRAME is wrong and the code is right, so it coexists with an implementation verdict rather than contradicting it. Implementation verdict 'partial' stands; the defect stays separately visible to design.
Social > Live > Go live > setup stream > Skai studio > select thumbnail > starting stream [10102-259223]	done	src/components/streaming/IVSBroadcasterV2.tsx	/streaming/:streamId	[SOCIAL-SUPERSEDED] [scope:in-scope] [was: done vs partial] WRONG ROW: status.social.tsv:37 - status.social.tsv is the PRE-FIX census and every one of its verdicts rests on src/components/social/SocialTradingFeed.tsx being unmounted. VERIFIED 2026-08-26: SocialTradingFeed still has 0 JSX mounts, but the surface was rebuilt on DIFFERENT components, which do mount - SocialFeed(1), DiscoverFeed(1), DraftsDialog(1), CreateNewMenu(1), FeedCommentsDialog(1), StreamViewersPanel(1), StreamChatPopout(2), GroupFormSheet(2) - and /social is routed at src/App.tsx:1900. status.social.gaps.tsv is the post-fix record and wins. MEASUREMENT CAVEAT: /streaming is gated at src/pages/social/Streaming.tsx:877 on `!isSuperAdmin && !isFeatureEnabled("STREAMING_PUBLIC")`, and src/config/features.ts:297 defaults STREAMING_PUBLIC to false (it reads VITE_STREAMING_PUBLIC === 'true'). Whether a normal user sees this surface depends on a feature_flags row, which this lane did not query. The row's 'now reachable by normal users' is true only if that row is on.
Social > Live > Go live > setup stream > Skai studio > select thumbnail > starting stream > stream manager [10136-262502]	not-started	src/pages/social/Streaming.tsx	/streaming/:streamId	[SOCIAL-SUPERSEDED] [scope:in-scope] [was: frame-defect vs not-started vs partial] WRONG ROW: status.social.tsv:38 - status.social.tsv is the PRE-FIX census and every one of its verdicts rests on src/components/social/SocialTradingFeed.tsx being unmounted. VERIFIED 2026-08-26: SocialTradingFeed still has 0 JSX mounts, but the surface was rebuilt on DIFFERENT components, which do mount - SocialFeed(1), DiscoverFeed(1), DraftsDialog(1), CreateNewMenu(1), FeedCommentsDialog(1), StreamViewersPanel(1), StreamChatPopout(2), GroupFormSheet(2) - and /social is routed at src/App.tsx:1900. status.social.gaps.tsv is the post-fix record and wins. ALSO: NEITHER ROW IS WRONG - different scopes on one frame. status.wave3.frame-defects.tsv:14 is a frame-defect row that names every frame a drawn defect appears on; per SCHEMA frame-defect means the FRAME is wrong and the code is right, so it coexists with an implementation verdict rather than contradicting it. Implementation verdict 'not-started' stands; the defect stays separately visible to design. MEASUREMENT CAVEAT: /streaming is gated at src/pages/social/Streaming.tsx:877 on `!isSuperAdmin && !isFeatureEnabled("STREAMING_PUBLIC")`, and src/config/features.ts:297 defaults STREAMING_PUBLIC to false (it reads VITE_STREAMING_PUBLIC === 'true'). Whether a normal user sees this surface depends on a feature_flags row, which this lane did not query. The row's 'now reachable by normal users' is true only if that row is on.
Social > Live > Go live > ... > stream manager > invite guests [10155-268046]	not-started	—	—	[DEFECT-SCOPE] [scope:in-scope] [was: frame-defect vs not-started] NEITHER ROW IS WRONG - different scopes on one frame. status.wave3.frame-defects.tsv:14 is a frame-defect row that names every frame a drawn defect appears on; per SCHEMA frame-defect means the FRAME is wrong and the code is right, so it coexists with an implementation verdict rather than contradicting it. Implementation verdict 'not-started' stands; the defect stays separately visible to design.
Social > Live > Go live > setup stream > OBS [10094-256369]	done	src/components/streaming/IVSBroadcasterV2.tsx	/streaming/:streamId	[SOCIAL-SUPERSEDED] [scope:in-scope] [was: done vs partial] WRONG ROW: status.social.tsv:35 - status.social.tsv is the PRE-FIX census and every one of its verdicts rests on src/components/social/SocialTradingFeed.tsx being unmounted. VERIFIED 2026-08-26: SocialTradingFeed still has 0 JSX mounts, but the surface was rebuilt on DIFFERENT components, which do mount - SocialFeed(1), DiscoverFeed(1), DraftsDialog(1), CreateNewMenu(1), FeedCommentsDialog(1), StreamViewersPanel(1), StreamChatPopout(2), GroupFormSheet(2) - and /social is routed at src/App.tsx:1900. status.social.gaps.tsv is the post-fix record and wins. MEASUREMENT CAVEAT: /streaming is gated at src/pages/social/Streaming.tsx:877 on `!isSuperAdmin && !isFeatureEnabled("STREAMING_PUBLIC")`, and src/config/features.ts:297 defaults STREAMING_PUBLIC to false (it reads VITE_STREAMING_PUBLIC === 'true'). Whether a normal user sees this surface depends on a feature_flags row, which this lane did not query. The row's 'now reachable by normal users' is true only if that row is on.
Social > Live > Stream type modal > Sample stream > Chat settings [10025-225705]	done	src/components/streaming/StreamChatSettingsPanel.tsx	/streaming/:streamId	[SOCIAL-SUPERSEDED] [scope:in-scope] [was: done vs partial] WRONG ROW: status.social.tsv:29 - status.social.tsv is the PRE-FIX census and every one of its verdicts rests on src/components/social/SocialTradingFeed.tsx being unmounted. VERIFIED 2026-08-26: SocialTradingFeed still has 0 JSX mounts, but the surface was rebuilt on DIFFERENT components, which do mount - SocialFeed(1), DiscoverFeed(1), DraftsDialog(1), CreateNewMenu(1), FeedCommentsDialog(1), StreamViewersPanel(1), StreamChatPopout(2), GroupFormSheet(2) - and /social is routed at src/App.tsx:1900. status.social.gaps.tsv is the post-fix record and wins. MEASUREMENT CAVEAT: /streaming is gated at src/pages/social/Streaming.tsx:877 on `!isSuperAdmin && !isFeatureEnabled("STREAMING_PUBLIC")`, and src/config/features.ts:297 defaults STREAMING_PUBLIC to false (it reads VITE_STREAMING_PUBLIC === 'true'). Whether a normal user sees this surface depends on a feature_flags row, which this lane did not query. The row's 'now reachable by normal users' is true only if that row is on.
Social > Live > Stream type modal > Sample stream > Stream viewers [10025-228194]	done	src/components/streaming/StreamViewersPanel.tsx	/streaming/:streamId	[SOCIAL-SUPERSEDED] [scope:in-scope] [was: done vs not-started] WRONG ROW: status.social.tsv:30 - status.social.tsv is the PRE-FIX census and every one of its verdicts rests on src/components/social/SocialTradingFeed.tsx being unmounted. VERIFIED 2026-08-26: SocialTradingFeed still has 0 JSX mounts, but the surface was rebuilt on DIFFERENT components, which do mount - SocialFeed(1), DiscoverFeed(1), DraftsDialog(1), CreateNewMenu(1), FeedCommentsDialog(1), StreamViewersPanel(1), StreamChatPopout(2), GroupFormSheet(2) - and /social is routed at src/App.tsx:1900. status.social.gaps.tsv is the post-fix record and wins. MEASUREMENT CAVEAT: /streaming is gated at src/pages/social/Streaming.tsx:877 on `!isSuperAdmin && !isFeatureEnabled("STREAMING_PUBLIC")`, and src/config/features.ts:297 defaults STREAMING_PUBLIC to false (it reads VITE_STREAMING_PUBLIC === 'true'). Whether a normal user sees this surface depends on a feature_flags row, which this lane did not query. The row's 'now reachable by normal users' is true only if that row is on.
Social > Live > Stream type modal > Sample stream > Pop out chat [10091-230847]	done	src/components/streaming/StreamChatPopout.tsx	/streaming/:streamId	[SOCIAL-SUPERSEDED] [scope:in-scope] [was: done vs not-started] WRONG ROW: status.social.tsv:31 - status.social.tsv is the PRE-FIX census and every one of its verdicts rests on src/components/social/SocialTradingFeed.tsx being unmounted. VERIFIED 2026-08-26: SocialTradingFeed still has 0 JSX mounts, but the surface was rebuilt on DIFFERENT components, which do mount - SocialFeed(1), DiscoverFeed(1), DraftsDialog(1), CreateNewMenu(1), FeedCommentsDialog(1), StreamViewersPanel(1), StreamChatPopout(2), GroupFormSheet(2) - and /social is routed at src/App.tsx:1900. status.social.gaps.tsv is the post-fix record and wins. MEASUREMENT CAVEAT: /streaming is gated at src/pages/social/Streaming.tsx:877 on `!isSuperAdmin && !isFeatureEnabled("STREAMING_PUBLIC")`, and src/config/features.ts:297 defaults STREAMING_PUBLIC to false (it reads VITE_STREAMING_PUBLIC === 'true'). Whether a normal user sees this surface depends on a feature_flags row, which this lane did not query. The row's 'now reachable by normal users' is true only if that row is on.
Social > Live > Stream type modal > Sample stream > Share stream [10094-244396]	partial	src/components/streaming/StreamShareModal.tsx	/streaming/:streamId	NODE DATA BOTH SIDES 2026-09-06, read off figma.getNodeByIdAsync. SUBJECT is Overlay 10094:246445 -> modal 10094:246446, 564x590, pad 24, r32, itemSpacing 40 between the card and the CTA row. Title 'Share stream' Manrope Regular 24/28 ls-4pct #FFFFFF centred; body Manrope Regular 16/22 #E0E0E0, a 426-wide TEXT node inside a 516 column so it is capped and centred. Preview card 10094:246459 516x318 r16. CTA/button 254x62 r16 pad20/40 gap10, fill #001615 stroke #56C7F3 w1.5, label Manrope Regular 16/22 #FFFFFF with a trailing 16x16 glyph. Inside the card, at its design size: logos/skai-short 76.78x32 at 24,24; thumbnail 244x137 r8 at 24,79; avatar 79 square r8 at 413,79; caption row 468x44 at 24,250 holding 'Colon Coin' Mulish Regular 22/26, a 52x18 LIVE pill (r9999 pad2/8 gap4 stroke #FF7E50 w1 with a 3.75 dot and Mulish Regular 11/14), a 16x16 eye plus the count at 16/16, then '16 January, 2026' #56C7F3 and 'Started 1 hour ago' #95A09F both Mulish Regular 12/16, and a 176x42 r8 #56C7F3 'Join stream' CTA at x=292. That last one ships as a SPAN, not a button: it belongs to the image being previewed and the reader is already on the stream. THE SHEET DID NOT EXIST AND NOW DOES, which is why the earlier row could only say 'the SHARE OVERLAY these two frames draw on top was not opened, so its own box is unmeasured'. Before this pass the share control called navigator.share with a clipboard fallback (StreamPlayer.tsx) and no modal was drawn anywhere in src/, so the frame's whole surface was unreachable. Built as src/components/streaming/StreamShareModal.tsx, exported from the barrel and opened from StreamPlayer's share button. SHARED ACROSS ALL THREE BOARDS: Overlay #001615 at 0.44 with BACKGROUND_BLUR 5, which is backdrop-blur-[2.5px] under the 2x rule; modal fill #122524 stroke #123F3C w1 with DROP_SHADOW 0/10/80 rgba(0,0,0,0.25); controls -> title 24, title -> body 8, body -> card 24; body copy 'Copy the link to this live stream or share directly to X.' byte-identical on all three and transcribed from the TEXT node; Frame 348 gap 8 with two buttons that fill the row exactly. * THE PREVIEW CARD IS ONE ARTWORK, SCALED, and that is the finding worth carrying forward. Frame 750 is 516x318 at 1440; at 768 and 375 the SAME node reports 424x261.3 and 330x203.37 with strokeWeight 0.82171 and 0.63953 and radii 13.147 and 10.233 - and 424/516 = 0.82171, 330/516 = 0.63953 exactly. Every child scales with it (the 24 inset reads 19.72 and 15.35; the 244x137 thumbnail reads 200.5x112.57 and 156.05x87.62). So it is built once at 516x318 under those two factors rather than transcribed three times, and the radius and hairline thin with it as the frame reports. * STILL partial, ONE RESIDUAL: Frame 750 also carries a `file` BOOLEAN_OPERATION - roughly two hundred 1.1px vertical bars in #56C7F3 and #FFFFFF forming a waveform across the card's lower half. That is artwork, not values, and a substitute would be fabricated. Its Ellipse 24 glow IS reproduced: 648.62 square at -62.19/175.92, #17F9B4 at opacity 0.19 under LAYER_BLUR 98.13 = blur(49.06px). * ALSO NOT CLAIMED, and it is unchanged by this lane: Streaming.tsx:887 renders IVSPlayerComponent whenever ivsPlaybackUrl is set, so StreamPlayer - and this sheet with it - is the fallback path. That mis-link is in a file this lane does not own. ORACLE src/components/streaming/StreamShareModal.figma.test.tsx, 14 tests, mutation-verified three ways at once: scale-[0.64] in place of the measured 0.63953 reddens the card test, dropping sm:p-3 reddens the padding test (the stock class list carries sm:p-6 and twMerge only drops a conflict on the SAME variant), and the stock right-4/top-4 reddens the close test - 3 failed / 11 passed, restored to 14/14.
Social > Live > Stream type modal > Sample stream [5000-163464]	done	src/components/streaming/IVSPlayer.tsx	/streaming/:streamId	[SOCIAL-SUPERSEDED] [scope:in-scope] [was: done vs partial] WRONG ROW: status.social.tsv:28 - status.social.tsv is the PRE-FIX census and every one of its verdicts rests on src/components/social/SocialTradingFeed.tsx being unmounted. VERIFIED 2026-08-26: SocialTradingFeed still has 0 JSX mounts, but the surface was rebuilt on DIFFERENT components, which do mount - SocialFeed(1), DiscoverFeed(1), DraftsDialog(1), CreateNewMenu(1), FeedCommentsDialog(1), StreamViewersPanel(1), StreamChatPopout(2), GroupFormSheet(2) - and /social is routed at src/App.tsx:1900. status.social.gaps.tsv is the post-fix record and wins. MEASUREMENT CAVEAT: /streaming is gated at src/pages/social/Streaming.tsx:877 on `!isSuperAdmin && !isFeatureEnabled("STREAMING_PUBLIC")`, and src/config/features.ts:297 defaults STREAMING_PUBLIC to false (it reads VITE_STREAMING_PUBLIC === 'true'). Whether a normal user sees this surface depends on a feature_flags row, which this lane did not query. The row's 'now reachable by normal users' is true only if that row is on.
Social > Groups [5194-270743]	done	src/pages/social/TradingGroups.tsx	/trading-groups	[SOCIAL-SUPERSEDED] [scope:in-scope] [was: done vs frame-defect vs partial] WRONG ROW: status.social.tsv:13 - status.social.tsv is the PRE-FIX census and every one of its verdicts rests on src/components/social/SocialTradingFeed.tsx being unmounted. VERIFIED 2026-08-26: SocialTradingFeed still has 0 JSX mounts, but the surface was rebuilt on DIFFERENT components, which do mount - SocialFeed(1), DiscoverFeed(1), DraftsDialog(1), CreateNewMenu(1), FeedCommentsDialog(1), StreamViewersPanel(1), StreamChatPopout(2), GroupFormSheet(2) - and /social is routed at src/App.tsx:1900. status.social.gaps.tsv is the post-fix record and wins. ALSO: NEITHER ROW IS WRONG - different scopes on one frame. status.wave3.frame-defects.tsv:13 is a frame-defect row that names every frame a drawn defect appears on; per SCHEMA frame-defect means the FRAME is wrong and the code is right, so it coexists with an implementation verdict rather than contradicting it. Implementation verdict 'done' stands; the defect stays separately visible to design.
Table ALT [10219-182536]	partial	src/pages/social/groups/GroupsSearchTable.tsx	/trading-groups	[DEFECT-SCOPE] [scope:in-scope] [was: frame-defect vs partial] NEITHER ROW IS WRONG - different scopes on one frame. status.wave3.frame-defects.tsv:13 is a frame-defect row that names every frame a drawn defect appears on; per SCHEMA frame-defect means the FRAME is wrong and the code is right, so it coexists with an implementation verdict rather than contradicting it. Implementation verdict 'partial' stands; the defect stays separately visible to design.
Social > Groups [5198-47891]	done	src/pages/social/groups/GroupsSearchTable.tsx	/trading-groups	[SOCIAL-SUPERSEDED] [scope:in-scope] [was: done vs partial] WRONG ROW: status.social.tsv:14 - status.social.tsv is the PRE-FIX census and every one of its verdicts rests on src/components/social/SocialTradingFeed.tsx being unmounted. VERIFIED 2026-08-26: SocialTradingFeed still has 0 JSX mounts, but the surface was rebuilt on DIFFERENT components, which do mount - SocialFeed(1), DiscoverFeed(1), DraftsDialog(1), CreateNewMenu(1), FeedCommentsDialog(1), StreamViewersPanel(1), StreamChatPopout(2), GroupFormSheet(2) - and /social is routed at src/App.tsx:1900. status.social.gaps.tsv is the post-fix record and wins.
Social > Groups [5198-50314]	done	src/pages/social/TradingGroups.tsx	/trading-groups	[SOCIAL-SUPERSEDED] [scope:in-scope] [was: done vs not-started] WRONG ROW: status.social.tsv:16 - status.social.tsv is the PRE-FIX census and every one of its verdicts rests on src/components/social/SocialTradingFeed.tsx being unmounted. VERIFIED 2026-08-26: SocialTradingFeed still has 0 JSX mounts, but the surface was rebuilt on DIFFERENT components, which do mount - SocialFeed(1), DiscoverFeed(1), DraftsDialog(1), CreateNewMenu(1), FeedCommentsDialog(1), StreamViewersPanel(1), StreamChatPopout(2), GroupFormSheet(2) - and /social is routed at src/App.tsx:1900. status.social.gaps.tsv is the post-fix record and wins.
Social > Groups [5198-47082]	done	src/pages/social/groups/GroupsSearchTable.tsx	/trading-groups	[SOCIAL-SUPERSEDED] [scope:in-scope] [was: done vs partial] WRONG ROW: status.social.tsv:17 - status.social.tsv is the PRE-FIX census and every one of its verdicts rests on src/components/social/SocialTradingFeed.tsx being unmounted. VERIFIED 2026-08-26: SocialTradingFeed still has 0 JSX mounts, but the surface was rebuilt on DIFFERENT components, which do mount - SocialFeed(1), DiscoverFeed(1), DraftsDialog(1), CreateNewMenu(1), FeedCommentsDialog(1), StreamViewersPanel(1), StreamChatPopout(2), GroupFormSheet(2) - and /social is routed at src/App.tsx:1900. status.social.gaps.tsv is the post-fix record and wins.
Social > Groups [5198-62746]	done	src/components/social/GroupFormSheet.tsx	/trading-groups	[SOCIAL-SUPERSEDED] [scope:in-scope] [was: done vs partial] WRONG ROW: status.social.tsv:18 - status.social.tsv is the PRE-FIX census and every one of its verdicts rests on src/components/social/SocialTradingFeed.tsx being unmounted. VERIFIED 2026-08-26: SocialTradingFeed still has 0 JSX mounts, but the surface was rebuilt on DIFFERENT components, which do mount - SocialFeed(1), DiscoverFeed(1), DraftsDialog(1), CreateNewMenu(1), FeedCommentsDialog(1), StreamViewersPanel(1), StreamChatPopout(2), GroupFormSheet(2) - and /social is routed at src/App.tsx:1900. status.social.gaps.tsv is the post-fix record and wins.
Social > Groups [5202-63932]	done	src/components/social/TradingGroupProfile.tsx	/trading-groups/:groupId	[SOCIAL-SUPERSEDED] [scope:in-scope] [was: done vs partial] WRONG ROW: status.social.tsv:19 - status.social.tsv is the PRE-FIX census and every one of its verdicts rests on src/components/social/SocialTradingFeed.tsx being unmounted. VERIFIED 2026-08-26: SocialTradingFeed still has 0 JSX mounts, but the surface was rebuilt on DIFFERENT components, which do mount - SocialFeed(1), DiscoverFeed(1), DraftsDialog(1), CreateNewMenu(1), FeedCommentsDialog(1), StreamViewersPanel(1), StreamChatPopout(2), GroupFormSheet(2) - and /social is routed at src/App.tsx:1900. status.social.gaps.tsv is the post-fix record and wins.
Social > Groups [5203-64550]	done	src/components/social/MemberList.tsx	/trading-groups/:groupId	[SOCIAL-SUPERSEDED] [scope:in-scope] [was: done vs partial] WRONG ROW: status.social.tsv:20 - status.social.tsv is the PRE-FIX census and every one of its verdicts rests on src/components/social/SocialTradingFeed.tsx being unmounted. VERIFIED 2026-08-26: SocialTradingFeed still has 0 JSX mounts, but the surface was rebuilt on DIFFERENT components, which do mount - SocialFeed(1), DiscoverFeed(1), DraftsDialog(1), CreateNewMenu(1), FeedCommentsDialog(1), StreamViewersPanel(1), StreamChatPopout(2), GroupFormSheet(2) - and /social is routed at src/App.tsx:1900. status.social.gaps.tsv is the post-fix record and wins.
Social > Groups [5204-65392]	done	src/components/social/TradingGroupProfile.tsx	/trading-groups/:groupId	[SOCIAL-SUPERSEDED] [scope:in-scope] [was: done vs partial] WRONG ROW: status.social.tsv:22 - status.social.tsv is the PRE-FIX census and every one of its verdicts rests on src/components/social/SocialTradingFeed.tsx being unmounted. VERIFIED 2026-08-26: SocialTradingFeed still has 0 JSX mounts, but the surface was rebuilt on DIFFERENT components, which do mount - SocialFeed(1), DiscoverFeed(1), DraftsDialog(1), CreateNewMenu(1), FeedCommentsDialog(1), StreamViewersPanel(1), StreamChatPopout(2), GroupFormSheet(2) - and /social is routed at src/App.tsx:1900. status.social.gaps.tsv is the post-fix record and wins.
Social > Groups [10232-200912]	done	src/components/social/GroupFormSheet.tsx	/trading-groups/:groupId	[SOCIAL-SUPERSEDED] [scope:in-scope] [was: done vs not-started] WRONG ROW: status.social.tsv:21 - status.social.tsv is the PRE-FIX census and every one of its verdicts rests on src/components/social/SocialTradingFeed.tsx being unmounted. VERIFIED 2026-08-26: SocialTradingFeed still has 0 JSX mounts, but the surface was rebuilt on DIFFERENT components, which do mount - SocialFeed(1), DiscoverFeed(1), DraftsDialog(1), CreateNewMenu(1), FeedCommentsDialog(1), StreamViewersPanel(1), StreamChatPopout(2), GroupFormSheet(2) - and /social is routed at src/App.tsx:1900. status.social.gaps.tsv is the post-fix record and wins.
Social [9657-215247]	done	src/components/social/feed/FeedCommentsDialog.tsx	/social	[SOCIAL-SUPERSEDED] [scope:in-scope] [was: done vs partial] WRONG ROW: status.social.tsv:5 - status.social.tsv is the PRE-FIX census and every one of its verdicts rests on src/components/social/SocialTradingFeed.tsx being unmounted. VERIFIED 2026-08-26: SocialTradingFeed still has 0 JSX mounts, but the surface was rebuilt on DIFFERENT components, which do mount - SocialFeed(1), DiscoverFeed(1), DraftsDialog(1), CreateNewMenu(1), FeedCommentsDialog(1), StreamViewersPanel(1), StreamChatPopout(2), GroupFormSheet(2) - and /social is routed at src/App.tsx:1900. status.social.gaps.tsv is the post-fix record and wins.
Social > Messages - empty (375) [11341-85236]	partial	src/pages/social/Messages.tsx	/messages	[SUBJECT-ELSEWHERE] [scope:in-scope] [was: done vs partial] WRONG ROW: status.wave2.social-a.tsv:118 (subject 11341-88224) - the row's own SUBJECT is a different node, and it names this frame only as the container of, contrast to, or precedent for that subject. Subject read by the catalog's two stated conventions: an id in the family column, else an id opening the reason ('node 9640-213001 - ...'). A containment reference indexed as a verdict. MEASUREMENT CAVEAT: /messages cannot paint in dev - src/pages/social/Messages.tsx:173 returns a 'Connecting wallet' skeleton + spinner whenever !account?.address, and the comment at :172 calls it 'Waiting for auto-connect'. So this verdict is an IMPLEMENTATION claim, not the MEASURED PARITY that SCHEMA reserves `done` for. NEEDS: a re-measure at 1440/768/375 with a wallet that actually connects.
Social > Messages - empty (375) [11341-88224]	done	src/pages/social/messages/ConversationList.tsx	/messages	[SUBJECT-ELSEWHERE] [scope:in-scope] [was: done vs partial] WRONG ROW: status.wave2.social-a.tsv:100 (subject 11341-85236) - the row's own SUBJECT is a different node, and it names this frame only as the container of, contrast to, or precedent for that subject. Subject read by the catalog's two stated conventions: an id in the family column, else an id opening the reason ('node 9640-213001 - ...'). A containment reference indexed as a verdict. MEASUREMENT CAVEAT: /messages cannot paint in dev - src/pages/social/Messages.tsx:173 returns a 'Connecting wallet' skeleton + spinner whenever !account?.address, and the comment at :172 calls it 'Waiting for auto-connect'. So this verdict is an IMPLEMENTATION claim, not the MEASURED PARITY that SCHEMA reserves `done` for. NEEDS: a re-measure at 1440/768/375 with a wallet that actually connects.
Social > Groups - search (375) [11396-76652]	done	src/pages/social/groups/GroupsSearchTable.tsx	/trading-groups	[DEFECT-SCOPE] [scope:in-scope] [was: done vs frame-defect] NEITHER ROW IS WRONG - different scopes on one frame. status.wave3.frame-defects.tsv:13 is a frame-defect row that names every frame a drawn defect appears on; per SCHEMA frame-defect means the FRAME is wrong and the code is right, so it coexists with an implementation verdict rather than contradicting it. Implementation verdict 'done' stands; the defect stays separately visible to design.
Social > Groups - search 1VH (375) [11526-288877]	done	src/pages/social/groups/GroupsSearchTable.tsx	/trading-groups	[DEFECT-SCOPE] [scope:in-scope] [was: done vs frame-defect] NEITHER ROW IS WRONG - different scopes on one frame. status.wave3.frame-defects.tsv:13 is a frame-defect row that names every frame a drawn defect appears on; per SCHEMA frame-defect means the FRAME is wrong and the code is right, so it coexists with an implementation verdict rather than contradicting it. Implementation verdict 'done' stands; the defect stays separately visible to design.
Social > Groups - search > Discover (768) [11398-86869]	done	src/pages/social/groups/GroupsSearchTable.tsx	/trading-groups	[DEFECT-SCOPE] [scope:in-scope] [was: done vs frame-defect] NEITHER ROW IS WRONG - different scopes on one frame. status.wave3.frame-defects.tsv:13 is a frame-defect row that names every frame a drawn defect appears on; per SCHEMA frame-defect means the FRAME is wrong and the code is right, so it coexists with an implementation verdict rather than contradicting it. Implementation verdict 'done' stands; the defect stays separately visible to design.
Social > Groups - search > Discover > Join gated group (768) [11398-87644]	partial	src/components/social/TradingGroupProfile.tsx	/trading-groups	[DEFECT-SCOPE] [scope:in-scope] [was: frame-defect vs partial] NEITHER ROW IS WRONG - different scopes on one frame. status.wave3.frame-defects.tsv:13 is a frame-defect row that names every frame a drawn defect appears on; per SCHEMA frame-defect means the FRAME is wrong and the code is right, so it coexists with an implementation verdict rather than contradicting it. Implementation verdict 'partial' stands; the defect stays separately visible to design.
Social > Groups - search (768) [11398-85878]	done	src/pages/social/groups/GroupsSearchTable.tsx	/trading-groups	[DEFECT-SCOPE] [scope:in-scope] [was: done vs frame-defect] NEITHER ROW IS WRONG - different scopes on one frame. status.wave3.frame-defects.tsv:13 is a frame-defect row that names every frame a drawn defect appears on; per SCHEMA frame-defect means the FRAME is wrong and the code is right, so it coexists with an implementation verdict rather than contradicting it. Implementation verdict 'done' stands; the defect stays separately visible to design.
Social > Groups - search 1VH (768) [11530-304239]	done	src/pages/social/groups/GroupsSearchTable.tsx	/trading-groups	[DEFECT-SCOPE] [scope:in-scope] [was: done vs frame-defect] NEITHER ROW IS WRONG - different scopes on one frame. status.wave3.frame-defects.tsv:13 is a frame-defect row that names every frame a drawn defect appears on; per SCHEMA frame-defect means the FRAME is wrong and the code is right, so it coexists with an implementation verdict rather than contradicting it. Implementation verdict 'done' stands; the defect stays separately visible to design.
Skai > Earn (1440 x [5243-69438]	partial	src/pages/defi/Earn.tsx	/earn	[SUBJECT-ELSEWHERE] [scope:held] [was: not-started vs partial] WRONG ROW: status.governance-vaults.tsv:10 (subject 5220-10996), status.governance-vaults.tsv:12 (subject 10517-38187), status.governance.tsv:6 (subject 5220-10996), status.governance.tsv:8 (subject 10517-38187) - the row's own SUBJECT is a different node, and it names this frame only as the container of, contrast to, or precedent for that subject. Subject read by the catalog's two stated conventions: an id in the family column, else an id opening the reason ('node 9640-213001 - ...'). A containment reference indexed as a verdict.
Skai > Earn > My pos [5248-76804]	partial	src/pages/defi/Earn.tsx	/earn?tab=positions	[SUBJECT-ELSEWHERE] [scope:held] [was: not-started vs partial] WRONG ROW: status.governance-vaults.tsv:17 (subject 5278-80860), status.governance-vaults.tsv:19 (subject 5258-78625), status.governance.tsv:13 (subject 5278-80860), status.governance.tsv:15 (subject 5258-78625) - the row's own SUBJECT is a different node, and it names this frame only as the container of, contrast to, or precedent for that subject. Subject read by the catalog's two stated conventions: an id in the family column, else an id opening the reason ('node 9640-213001 - ...'). A containment reference indexed as a verdict.
Skai > Earn > My pos [11135-77182]	blocked-on-backend	-	-	[SUBJECT-ELSEWHERE] [scope:held] [was: blocked-on-backend vs not-started] WRONG ROW: status.governance-vaults.tsv:18 (subject 11134-109360), status.governance-vaults.tsv:21 (subject 10841-138986), status.governance.tsv:14 (subject 11134-109360), status.governance.tsv:17 (subject 10841-138986) - the row's own SUBJECT is a different node, and it names this frame only as the container of, contrast to, or precedent for that subject. Subject read by the catalog's two stated conventions: an id in the family column, else an id opening the reason ('node 9640-213001 - ...'). A containment reference indexed as a verdict.
Skai > Earn > Faucet [5280-87638]	partial	src/components/notifications/LotterySection.tsx	/earn?tab=faucet	[SUBJECT-ELSEWHERE] [scope:held] [was: not-started vs partial] WRONG ROW: status.governance-vaults.tsv:25 (subject 11193-90739), status.governance.tsv:21 (subject 11193-90739) - the row's own SUBJECT is a different node, and it names this frame only as the container of, contrast to, or precedent for that subject. Subject read by the catalog's two stated conventions: an id in the family column, else an id opening the reason ('node 9640-213001 - ...'). A containment reference indexed as a verdict.
Skai > Earn > Vault [5280-82910]	partial	src/pages/vault/TradingVault.tsx	/earn/trading-vault	[SUBJECT-ELSEWHERE] [scope:held] [was: blocked-on-backend vs partial] WRONG ROW: status.governance-vaults.tsv:32 (subject 11151-18953), status.governance-vaults.tsv:33 (subject 5280-86949), status.governance.tsv:28 (subject 11151-18953), status.governance.tsv:29 (subject 5280-86949) - the row's own SUBJECT is a different node, and it names this frame only as the container of, contrast to, or precedent for that subject. Subject read by the catalog's two stated conventions: an id in the family column, else an id opening the reason ('node 9640-213001 - ...'). A containment reference indexed as a verdict.
Skai > Earn > Vault [5280-86949]	partial	src/pages/sports/components/BookieDashboard.tsx	/earn/house-vault -> /sports?tab=pool	[SUBJECT-ELSEWHERE] [scope:held] [was: blocked-on-backend vs partial] WRONG ROW: status.governance-vaults.tsv:34 (subject 11151-80178), status.governance.tsv:30 (subject 11151-80178) - the row's own SUBJECT is a different node, and it names this frame only as the container of, contrast to, or precedent for that subject. Subject read by the catalog's two stated conventions: an id in the family column, else an id opening the reason ('node 9640-213001 - ...'). A containment reference indexed as a verdict.
