# key	status	primaryFile	route	reason	bp
# Lane home, wave 43, 2026-09-14. 74 frames re-measured against the source at HEAD (5b60a3f6c).
# Pages: "✅ Home 1" (deposit flow), "✅ Home 2" (intel / whales / portfolio / AI), "✅ Trade 1", "✅ Trade 2",
# plus 3sSzw1KewMtUbeLAv7uW0r (play side menu) and M6r9FEn042UWTQD1zvy6GM (coinflip rail).
#
# THIS WAVE MEASURES. No file under src/, modules/*/src or supabase/ was touched, nothing was committed,
# and no existing status.*.tsv was edited. No browser was driven, no build was run, so NO ROW BELOW CLAIMS
# A DOM-MEASURED RENDER. Every "done" is a live Figma node read this run compared against the file at HEAD.
#
# FIGMA READ LIVE THIS RUN — 22 calls, largest board first, seat never refused:
#   get_metadata 13486-49591  1440 Home - with deposit   (carries 13486-49630 Header-desktop and 13486-49723 Frame 1137)
#   get_metadata 13486-49332  1440 deposit modal
#   get_metadata 14129-84348   768 deposit modal
#   get_metadata 14129-84499   375 deposit modal
#   get_metadata 13484-48643  1440 Buy with Fiat
#   get_metadata 14136-85815   375 Buy with Fiat (bottom sheet)
#   get_metadata 13490-170320 1440 Send crypto
#   get_metadata 13490-169814 1440 Buy with Fiat > pay with
#   get_metadata 13495-171067  dropdown-token      get_metadata 13495-171110  dropdown-networks
#   get_metadata 13501-171154 1440 quick balance ALT (carries dropdown-3, the same panel as Wallet MINI)
#   get_metadata 13502-171904  Wallet MINI         get_metadata 13502-171979  dropdown-my wallets
#   get_metadata 13404-172534 / 13404-172520 / 14160-137581   the three dropdown-filter menus
#   get_metadata 13401-171586 1440 Market signals
#   get_metadata 2737-28178   1440 Portfolio main
#   get_metadata 13008-122995  375 Whales flow bento
#   get_metadata 13008-125300  375 AiHome toggle side buttons
#   get_metadata 13006-353775  768 sidebar - open
#   get_metadata 13447-186055 1440 Choose personality 1/2
# 24 of the 74 work-order nodes were opened live (the two children of 13486-49591 count). The other 50 say
# NOT RE-READ and keep the verdict they already had; none of those is written up.
#
# WAVE 23 COMMITS MEASURED AGAINST (git log -1 per implFile, all 2026-09-14):
#   2cf1fd377 with-deposit/* + HomeTopBar     55d17d720 market-intel/IntelFilterMenu
#   e5377e8fe insightx + screens/*            6cb10c5cd + 80e12835b portfolio
#   036150868 whales/WhalesScreen             cc401540a whales/ActivityView    33d18165b whales/XAccountsPanel
#   833422383 whales/AddWalletSheet           8897cf725 whales/ImportWalletsModal
#   26edb3f89 ai/AIAgentManager               6d3b49732 home-redesign/AiHome    0f9293aee HomeSidebarExpanded
#
# ★ THE NUMBER THAT MOVES EIGHT ROWS AT ONCE. Every `?tab=` intel screen ships
#   `mx-auto max-w-[1268px] px-6`, which is 1220px of content. Measured live on 13401:171586 the 1440 board's
#   content column is 1144 (Frame 1000003785, x=90 w=1144 inside the 1382 panel) — the build is 76px wider than
#   the frame at 1440, at every one of the six screens. aiHomeContainer.test.ts states this in its own oracle and
#   then pins 1268 anyway ("the frame is the authority" in the prose, 1268 in the literal). Portfolio carries the
#   same shape of departure with a different number: PortfolioScreen.tsx:5498 caps at 1440 against the frame's
#   1144, settled on report 82751699 versus six 1920 reports. Both are ruled departures, not drift — but no row
#   here can be `done` on geometry while the column is a different width from the board it cites.
#
# ★ WHAT A TEST AGREEING WITH THE SOURCE IS WORTH. Four of the 768 InsightX nodes (9069:261150, 13006:285930,
#   9785:161003, 9785:161305) have a dedicated suite, InsightXScreen.tablet768.test.tsx, whose header says every
#   number is a literal off those nodes. That is wave 23's reading, not this wave's: I did not open those four
#   boards, so their rows say NOT RE-READ and stay partial. A suite cannot re-read a frame.
#
# ★ ONE WORK-ORDER MISATTRIBUTION. Row 13006-352370 is handed to me as HomeSidebarExpanded.tsx. The node is
#   cited nowhere in home-redesign/; it is cited in src/components/trade/TradeNav.tsx and its two tests, and the
#   catalog already carries it as `done` from wave 42 (status.wave42.trade-followups.tsv, 2026-09-14). It is a
#   Trade nav-bar frame. Its row below carries wave 42's verdict and names it as wave 42's, not mine.
#
# ★ THE DEPOSIT FLOW SITS ON A PAGE FLAGGED v1-superseded. HOME1_DEPOSIT_FLOW_FRAME_FACTS_2026-09-08.md measured
#   that the flag is page-granular and that this flow is the NEWEST drawing in the file, with 768 and 375 cuts
#   drawn after the v2 pages existed. Wave 23 then built all of it (2cf1fd377). The rows below measure it as live
#   spec; the open question that file routed to Casey is still open and is not re-litigated here.
#
# FRAME DEFECTS FOUND (recorded, not built to):
#   13486:77549 / 14129:85263 / 14317:259655  the chooser's second row reads "Google Play", a payment method that
#     does not exist. The build reads "Google Pay". All three boards carry the typo.
#   13486:49465 / 13484:49158 / 13490:170452 / 13490:169946  the band on the four deposit-MODAL boards is a
#     different band from the one on the home board: 8px inset, "Welcome to Skai. Get started by depositing
#     here..." plus a second "Deposit now!" link. 13486:49723 (home 1440), 14129:84349 (768) and 14129:84500 (375)
#     all draw the 16px-inset single-line band the build ships. Three boards to one; base governs.
#   13495:171125  the network list spells the chain "Arbitrium". depositRoutes.ts ships "Arbitrum" and says so.
#
13006-352370	done	src/components/trade/TradeNav.tsx	/trade/perps	NOT RE-READ this pass. Work order names HomeSidebarExpanded.tsx; the node is cited only in TradeNav.tsx + tradeNav.figma.test.tsx + perpsFrameScope.figma.test.ts, and status.wave42.trade-followups.tsv already carries it done off a live read dated 2026-09-14. Row carried unchanged so a lane that did not open it cannot erase a lane that did; the implFile in the work order is wrong.	1440=n-a 768=done 375=n-a @2026-09-14/wave42-trade-followups
13486-49332	partial	src/components/home-redesign/with-deposit/DepositModal.tsx	/	READ LIVE. Card 564x370 with a 24 inset, and the height closes exactly: 24+16+24+58+24+200+24 = 370. Shine 484x484 at left -150, top -694 — SHINE_TOP.chooser IS -694, to the pixel. Title 28 lh beside a 24 wallet glyph at gap 8; subtitle 22 lh at +8; rows block at +24; rows 516x96 (`md:h-24`) with a 64 icon box at 16,16, text at x=96 (gap 16), title 24 lh, body 18 lh at +8, chevron 24 clear of the right edge, 8 between the two rows. THREE MISSES: the controls row is 16 tall here and the build is `lg:h-[18px]`; the frame's token stack is FIVE 24px discs on an 8px overlap and the build draws THREE (DepositModal.tsx:231 says why — three is what a Skai address can receive); and the frame's second row reads "Google Play" where the build reads "Google Pay", which is a frame defect, not a build one. 2cf1fd377.	1440=partial 768=n-a 375=n-a @2026-09-14/wave43-home
14129-84348	partial	src/components/home-redesign/with-deposit/DepositModal.tsx	/	READ LIVE. Card 448x338 with a 12 inset, height exact: 12+16+24+50+24+200+12 = 338, and 448 is `md:w-[448px]`. Controls 16 (`h-4`), title 22 lh, subtitle 18 lh, rows 96 with the 64 icon box and the 24 right inset, body wrapping to 2x16 in a 168 column. TWO MISSES: the shine's top edge is -726 on this board and the build passes -694 at every width (SHINE_TOP is keyed by step, not by board); and the badge is five discs to the build's three. Row title measures 19 against `md:text-[14px]/[18px]` — 1px, Manrope's own rounding. 2cf1fd377.	1440=n-a 768=partial 375=n-a @2026-09-14/wave43-home
14129-84499	partial	src/components/home-redesign/with-deposit/DepositModal.tsx	/	READ LIVE. Card 354x292 with a 12 inset, height exact: 12+16+24+48+24+156+12 = 292, and 354 is `w-[354px]`. The phone row is the one that had to be derived rather than copied and it lands: 74 tall = 12 + (18 title + 4 + 2x14 body = 50) + 12, icon 48 at pl-3, text at x=76 for a 16 gap, chevron 20 clear for `pr-5`. The token stack is hidden on this board and the build hides it (`hidden md:flex`). ONE MISS: the shine's top is -772 here against the build's -694. 2cf1fd377.	1440=n-a 768=n-a 375=partial @2026-09-14/wave43-home
13502-172088	partial	src/components/home-redesign/with-deposit/DepositModal.tsx	/	NOT RE-READ; w23 believed done. Cited in the DepositModal docblock and at :244 as the Deposit-received step, with SHINE_TOP.received = -686 taken off it. The three steps whose shine tops I did check (chooser -694, send -396, buy -391, payWith -328) were all exact at 1440, so the -686 literal is plausible but unverified this pass. 2cf1fd377.	1440=partial 768=n-a 375=n-a @2026-09-14/wave43-home
14136-88988	partial	src/components/home-redesign/with-deposit/DepositModal.tsx	/	NOT RE-READ. The 768 cut of Deposit received. The per-board shine offset measured on the two modal steps I opened at 768 and 375 means this board's shine is very likely off the build's single -686 as well; that is a prediction, not a measurement, and the row stays partial. 2cf1fd377.	1440=n-a 768=partial 375=n-a @2026-09-14/wave43-home
14136-89280	partial	src/components/home-redesign/with-deposit/DepositModal.tsx	/	NOT RE-READ. The 375 cut of Deposit received. 2cf1fd377.	1440=n-a 768=n-a 375=partial @2026-09-14/wave43-home
13484-48643	partial	src/components/home-redesign/with-deposit/BuyWithFiatViews.tsx	/	READ LIVE, and geometrically this is the closest board in the lane. Card 564x673, shine top -391 = SHINE_TOP.buy exactly. Every gap on the step is the frame's: 24 controls-to-title, 24 title-to-provider, 24 provider-to-cards, 40 between the card block and the pay-with block (`lg:gap-10`), 48 between that and the CTA (`lg:gap-12`), CTA 516x62 (`lg:h-[62px]`). Spend card 516x108 = pt-4/px-4/pb-8 round a 484x60 body, label 18 lh, 2 to the amount row, amount 26 lh, currency chip 112x40 with pl-2/gap-2/pr-5. Receive card rides -17 (`-mt-[17px]`, to the pixel) at 516x92 on a flat 16 inset. Quick amounts: five 101.6 segments 2 apart, 32 tall, 16-lh labels. Pay-with field 516x64 (`lg:h-16`) on a 20 inset with the caret flush right, label row 18 with the tag 10 to its right. THREE DEPARTURES, each ruled or forced: the provider wordmark is the frame's swapped.com slot and the build draws MoonPay (the only on-ramp); "You receive" is "—" where the frame prints 100, because MoonPay quotes at checkout and api.moonpay.com is outside the CSP; and the receive chip drops the frame's caret because there is one thing to receive. 2cf1fd377.	1440=partial 768=n-a 375=n-a @2026-09-14/wave43-home
14136-85609	partial	src/components/home-redesign/with-deposit/BuyWithFiatViews.tsx	/	NOT RE-READ. The 768 Buy with Fiat. The 1440 and 375 ends of this step were both opened and both land on the frame except for the shine, so the middle rung is the one nobody has checked at either end. 2cf1fd377.	1440=n-a 768=partial 375=n-a @2026-09-14/wave43-home
14136-85815	partial	src/components/home-redesign/with-deposit/BuyWithFiatViews.tsx	/	READ LIVE. This is the bottom sheet and it docks correctly: modal 375x587 at y=225, i.e. flush to the 812 bottom edge, 351 inner at a 12 inset, and the CTA's 32px foot is `max-md:pb-8` exactly. CTA 351x44 = `h-11`. Field 351x56 = `h-14` on a 16 inset. Spend card 351x104 with the same pt-4/pb-8, label 14 lh, amount 16 lh, chip 108x40; receive card at -17; five 68.6 quick segments 2 apart. Gaps 24/24/24/16/24/24 all match the base ladder. ONE MISS: shine top -477 against the build's -391. 2cf1fd377.	1440=n-a 768=n-a 375=partial @2026-09-14/wave43-home
13490-168974	partial	src/components/home-redesign/with-deposit/BuyWithFiatViews.tsx	/	NOT RE-READ. select currency at 1440. fiat.ts:29 says FIAT_CURRENCIES is this frame's order plus the NGN the buy board is drawn in — nine codes, AUD BRL CAD COP CZK DKK EUR NGN USD. The pay-with board I did open carries hidden per-row currency labels (BRL, CAD, COP, CZK, DKK, EUR, USD) consistent with that set, which corroborates but does not measure the list. 2cf1fd377.	1440=partial 768=n-a 375=n-a @2026-09-14/wave43-home
14136-86305	partial	src/components/home-redesign/with-deposit/BuyWithFiatViews.tsx	/	NOT RE-READ. select currency at 768. 2cf1fd377.	1440=n-a 768=partial 375=n-a @2026-09-14/wave43-home
14136-86579	partial	src/components/home-redesign/with-deposit/BuyWithFiatViews.tsx	/	NOT RE-READ. select currency at 375. 2cf1fd377.	1440=n-a 768=n-a 375=partial @2026-09-14/wave43-home
13490-169814	partial	src/components/home-redesign/with-deposit/BuyWithFiatViews.tsx	/	READ LIVE. Card 564x736, shine top -328 = SHINE_TOP.payWith exactly. PickerHeader reproduces the frame's right chip to the pixel — 66x36 from pl-1.5 + 24 glyph + gap-2 + 16 caret + pr-3 — and its 36 round collapse control. Search 516x62 (`lg:h-[62px]`), 16 to the first section, section label 18 lh, 8 to its list, rows 516x44 (`h-11`) on a 6 gap (`gap-1.5`), row inset 6/6 with a 32 glyph, a 12 gap to an 18-lh label and the check 16 clear of the right edge, 16 between the two sections. TWO MISSES. (1) The frame draws EIGHT methods; the build ships four. fiat.ts:10-14 names the reason: AstroPay, PaySafeCard, Skrill and Neteller belong to swapped.com, MoonPay is the only on-ramp (Casey 2026-07-16, re-ruled 2026-09-08) and MoonPay offers none of them. (2) The split differs even among the four that survive — the frame's Popular run is Bank transfer, Card, Apple pay, AstroPay, Google Pay and the build's POPULAR_METHODS is bank_transfer and card only, so Apple pay and Google Pay drop to All methods. Also noted, 15px: the frame centres the header label on the 516 panel and the build centres it between the two controls. 2cf1fd377.	1440=partial 768=n-a 375=n-a @2026-09-14/wave43-home
14136-87297	partial	src/components/home-redesign/with-deposit/BuyWithFiatViews.tsx	/	NOT RE-READ. pay with at 768. Carries the eight-versus-four method departure recorded on 13490-169814. 2cf1fd377.	1440=n-a 768=partial 375=n-a @2026-09-14/wave43-home
14136-87585	partial	src/components/home-redesign/with-deposit/BuyWithFiatViews.tsx	/	NOT RE-READ. pay with at 375. Same method departure. 2cf1fd377.	1440=n-a 768=n-a 375=partial @2026-09-14/wave43-home
13490-170320	partial	src/components/home-redesign/with-deposit/SendCryptoView.tsx	/	READ LIVE. Card 564x778, shine top -396 = SHINE_TOP.send exactly. The frame's shape is there: a two-card token/network row 241.5 + "on" + 241.5 under an 18-lh label pair, a 150x150 QR at x=183, an address card 516x48 with the copy glyph at x=429.5, and a three-row summary on 516 rules. FOUR COPY DEPARTURES, all recorded at SendCryptoView.tsx:19-24 and all the same refusal — the frame's "(min 5 USD)" label (a direct transfer has no minimum), "Skai Mainnet" (chain 7254 is the SKAI L1 testnet, so it reads "Skai"), the "Powered by Across. Questions? Get help" credit (Across is not used) and the "~2m" / "$0.18" figures (a direct Skai transfer lands next block with no bridge fee). Note also that the frame's own warning text says "Send USDC only … below 5 USDC" on a board whose token chip reads USD. Held partial because the departures are real and unruled, not because the geometry missed. 2cf1fd377.	1440=partial 768=n-a 375=n-a @2026-09-14/wave43-home
14136-88147	partial	src/components/home-redesign/with-deposit/SendCryptoView.tsx	/	NOT RE-READ. Send crypto at 768. Same copy departures. 2cf1fd377.	1440=n-a 768=partial 375=n-a @2026-09-14/wave43-home
14136-88454	partial	src/components/home-redesign/with-deposit/SendCryptoView.tsx	/	NOT RE-READ. Send crypto at 375. Same copy departures. 2cf1fd377.	1440=n-a 768=n-a 375=partial @2026-09-14/wave43-home
13495-171110	done	src/components/home-redesign/with-deposit/SendCryptoView.tsx	/	READ LIVE. dropdown-networks 200x160: four visible rows 184x30 at inset 8 on an 8px pitch gap, 16 glyph at x=8, 18-lh label at x=32, and a fifth Polygon row hidden. SendCryptoView ships `lg:w-[200px]` with `p-2 gap-2` and `h-[30px] px-2 gap-2 text-[14px]/[18px]`, which computes 8 + 4*30 + 3*8 + 8 = 160 — the frame's height exactly. DEPOSIT_NETWORKS is Ethereum, Skai, Base, Arbitrum in that order, the hidden Polygon correctly absent. The frame spells the fourth "Arbitrium"; depositRoutes.ts:52 ships "Arbitrum" and records the frame's spelling as the defect. 2cf1fd377.	1440=done 768=n-a 375=n-a @2026-09-14/wave43-home
13495-171067	done	src/components/home-redesign/with-deposit/SendCryptoView.tsx	/	READ LIVE. dropdown-token 200x274: seven rows 184x30 at inset 8 on an 8px gap. Same classes give 8 + 7*30 + 6*8 + 8 = 274 — exact. DEPOSIT_TOKENS matches the frame row for row and in order: USD, USDT, SKAI, SOL, PEPE, BTC, Any other token, with the first drawn on the Skai sUSD mark and labelled USD, which is the sUSD display mapping and not a rename. 2cf1fd377.	1440=done 768=n-a 375=n-a @2026-09-14/wave43-home
13501-171154	done	src/components/home-redesign/with-deposit/QuickBalance.tsx	/	READ LIVE. The board's panel (dropdown-3, 290x354) is the same drawing as Wallet MINI and measures the same: 8 inset; identity block 274x56 with a 40 avatar, a 14 gap to a 16-lh name over a 16-lh address at +4 and the caret flush right; total block 274x52 on px-2/py-1.5 with an 8 gap between an underlined 16-lh caption and a 16-lh figure; actions 274x80 = two 133x34 buttons 8 apart then a 274x34 button 12 below; rule at 220; assets block 274x86 with a 16-lh header row, 12 to a 34-tall token row split by a 34px divider at x=129; "See all assets" centred at y=322 with a 16 foot. QuickBalancePopover ships `w-[290px] p-2 pb-4`, the identity row `gap-3.5 p-2`, the total `gap-2 px-2 py-1.5`, the actions `gap-2` then `gap-3`, and `h-[34px]` throughout — every one of those reproduces the frame. Two soft spots inside the assets block, 2 and 4px, on the border-t pt-4 and the border-b pb-4; the caption gap reads 4 where `gap-1.5` asks 6. This is an ALT board with no base sibling in the work order, so ALT is what there is. 2cf1fd377.	1440=done 768=n-a 375=n-a @2026-09-14/wave43-home
14136-89564	partial	src/components/home-redesign/with-deposit/QuickBalance.tsx	/	NOT RE-READ. quick balance ALT at 768. The build presents the same WalletMini through a popover centred under the tablet pill; the panel itself is width-fixed at 290, so the 1440 measurement above is expected to carry, but the anchor and the board's own inset were not read. 2cf1fd377.	1440=n-a 768=partial 375=n-a @2026-09-14/wave43-home
14317-260169	partial	src/components/home-redesign/with-deposit/QuickBalance.tsx	/	NOT RE-READ. quick balance - wallet mini ALT at 375, drawn as a bottom sheet. QuickBalanceSheet ships `side="bottom" rounded-t-[20px] p-3 pb-6 max-h-[85dvh]` with a Back/Close row above the same WalletMini; none of those four numbers was checked against the board. 2cf1fd377.	1440=n-a 768=n-a 375=partial @2026-09-14/wave43-home
14317-260499	partial	src/components/home-redesign/with-deposit/QuickBalance.tsx	/	NOT RE-READ. quick balance - my wallets ALT at 375. Same sheet, ChooseWallet view. 2cf1fd377.	1440=n-a 768=n-a 375=partial @2026-09-14/wave43-home
13502-171904	done	src/components/home-redesign/with-deposit/QuickBalance.tsx	/	READ LIVE as its own node, and it is byte-identical in geometry to the panel on 13501:171154 — 290x354, the same 8 inset, the same 56/52/80/86 block heights, the same 220 rule and the same 322 foot, differing only in the figures drawn ($22,001.56 / 12.21K SKAI / 9,223 USD). The sUSD row is labelled USD on the Skai sUSD mark, which is the display mapping. Same two soft spots inside the assets block noted on 13501-171154. 2cf1fd377.	1440=done 768=n-a 375=n-a @2026-09-14/wave43-home
13502-171979	done	src/components/home-redesign/with-deposit/QuickBalance.tsx	/	READ LIVE, and this one closes without a single gap out of place. Panel 313x432 = `w-[313px]`; inner 297 at a 8 inset (`p-2`); title 24 lh over a 2x16 body at +8 (`gap-2`); 24 to a 297x34 search whose glyph sits at pl-4 with a 10 gap (`gap-2.5`); 24 to "Based" at 18 lh; 8 to the list; rows 297x32 (`h-8`) at a 4 pitch gap (`gap-1`) with p-1, a 24 avatar, an 18-lh label at gap-2 and the check 8 after it; 24 to "Imported"; 24 to a 297x34 CTA; 8 foot. 8+358+24+34+8 = 432. Frame order Based then Imported matches ChooseWallet's based/imported split. 2cf1fd377.	1440=done 768=n-a 375=n-a @2026-09-14/wave43-home
13008-125095	partial	src/components/home-redesign/AiHome.tsx	/	NOT RE-READ directly, but corroborated on a sibling: AiHome.tsx:343 states the 768 toggle is 200x34 at x=284,y=24 with 24x24 buttons at x=252 and x=492, and 14129:84348 — a different 768 board I did open — draws Frame 186 at x=284, 200x34. The x and the box agree; the y and the two button positions do not come from a board I read. The rest of the hero (bolt at 410, greeting at 482, composer 588x114 at 90/750, nav at 880) is transcribed in the file at :134-149 and was not checked. 6d3b49732.	1440=n-a 768=partial 375=n-a @2026-09-14/wave43-home
13008-125300	done	src/components/home-redesign/AiHome.tsx	/	READ LIVE, and the build's docblock is right to the pixel: toggle 200x32 at 88,16 with two 92x24 halves at x=4 and x=104; the vault button 24x24 at x=56 and the sparkle 24x24 at x=296, i.e. 8 clear of each end of the toggle, both at y=20, which centres a 24 box on a 32 row exactly. The Add menu (dropdown-3) is 202x160 at 24,424 with 186x28 items on a 36 pitch, a 16 glyph at 8,6, an 8 gap to a 16-lh label and a rule after the first item — Upload images or files, Add an agent, Add whale, More. index.css:748's 44px floor is cleared with `no-min-size` plus a ::before, which is what keeps the box at 24 and the toggle at the frame's width. 6d3b49732.	1440=n-a 768=n-a 375=done @2026-09-14/wave43-home
5810-111091	partial	src/components/home-redesign/HomeSidebarExpanded.tsx	/	NOT RE-READ. Cited twice only (HomeSidebarExpanded.tsx and surfaces.test.tsx) for the Your-chats section's surface treatment; not in registry.json. 0f9293aee.	1440=partial 768=n-a 375=n-a @2026-09-14/wave43-home
4437-112651	partial	src/components/home-redesign/insightx/InsightXScreen.tsx	/?tab=insightx	NOT RE-READ, but this is the node the container ruling turns on and its number is transcribed in two places: aiHomeContainer.test.ts's oracle and InsightXScreen.tsx:2344 both say the 1440 artboard's dashboard content is exactly 1144 inside a 1382 panel, and that `max-w-[1268px] px-6` is 1220 — 76 wider. I confirmed 1144 independently on a different 1440 board of the same family (13401:171586, Frame 1000003785). So the departure is measured even though this node was not opened. e5377e8fe.	1440=partial 768=n-a 375=n-a @2026-09-14/wave43-home
4711-29339	partial	src/components/home-redesign/HomeSidebarExpanded.tsx	/	NOT RE-READ. File 3sSzw1KewMtUbeLAv7uW0r. The most-cited sidebar node in the lane (27 hits across rail, railRules, playGlyphs and others), and it already carries two conflicting catalog rows — status.wave24.home-1.tsv says done and status.wave25.home-shell.tsv says open, both dated 2026-09-05 with the same bp string. Neither is disturbed here; the conflict is flagged for the next wave to settle. 0f9293aee.	1440=partial 768=n-a 375=n-a @2026-09-14/wave43-home
2737-28178	partial	src/components/home-redesign/portfolio/PortfolioScreen.tsx	/portfolio	READ LIVE. The shared chrome matches: title 113x36 at 32/36 (`lg:text-[32px] lg:leading-9`); the header control group is a 206x36 row holding a 36 round share CTA and a 158 AI-Analysis CTA 12 apart, which is `gap-3` and the two controls PortfolioScreen.tsx:5514-5537 argues down to; four stat cards 274 wide on 16 gaps with an 18-lh label row at 16,16 and a 38-lh value at 16,59; a 44-tall tab bar carrying six tabs with a 53-wide underline; the holdings body 1144x438 over the Token-and-NFTs body 1144x330. THE MISS IS THE COLUMN: the frame lays all of that in 1144 (4*274 + 3*16) with 1112 inner tables, and the build caps at `max-w-[1440px] px-4 sm:px-6`, measured in the file at 1310 inner at a 1440 viewport. That is settled, not drift — PortfolioScreen.tsx:5440-5497 sets report 82751699 against six 1920 reports and lands on the artboard width — but it is a different number from the board, so the row is not done. 6cb10c5cd.	1440=partial 768=n-a 375=n-a @2026-09-14/wave43-home
2760-9936	partial	src/components/home-redesign/portfolio/PortfolioScreen.tsx	/portfolio	NOT RE-READ; w23 called it built-unverified. Cited at PortfolioScreen.tsx:5112 for one fact ("the frame asks for no dollar figure") and in vaultFrame.test.ts. Shares the chrome measured on 2737-28178 and therefore the column departure. 6cb10c5cd.	1440=partial 768=n-a 375=n-a @2026-09-14/wave43-home
2769-14708	partial	src/components/home-redesign/portfolio/PortfolioScreen.tsx	/portfolio	NOT RE-READ; built-unverified. Cited NOWHERE in src/ under this id — the docblock names 2769:14707, the parent, not this node. Shares the chrome and the column departure. 6cb10c5cd.	1440=partial 768=n-a 375=n-a @2026-09-14/wave43-home
5902-146885	partial	src/components/home-redesign/portfolio/PortfolioScreen.tsx	/portfolio	NOT RE-READ; built-unverified. Cited NOWHERE in src/ under this id. Its siblings on the same board are (5902:142120 the Token-and-NFTs section, 5902:144187 the vault table), so the board was read; this node was not. Shares the column departure. 6cb10c5cd.	1440=partial 768=n-a 375=n-a @2026-09-14/wave43-home
2773-8068	partial	src/components/home-redesign/portfolio/PortfolioScreen.tsx	/portfolio	NOT RE-READ; built-unverified. Cited NOWHERE in src/. Shares the chrome and the column departure. 6cb10c5cd.	1440=partial 768=n-a 375=n-a @2026-09-14/wave43-home
2853-9727	partial	src/components/home-redesign/portfolio/BadgeCard.tsx	/portfolio	NOT RE-READ; built-unverified. Cited at PortfolioScreen.tsx:2814 for a real structural fact — at 1440 the badge collection is NOT on a panel, it is a heading row — and in badgeCollectionCard.test.ts. 6cb10c5cd.	1440=partial 768=n-a 375=n-a @2026-09-14/wave43-home
5926-15470	partial	src/components/home-redesign/portfolio/BadgePreviewModal.tsx	/portfolio	NOT RE-READ; built-unverified. Best-cited of the seven portfolio nodes (six hits, BadgePreviewModal.tsx plus phone.test.ts), and 80e12835b sized the dialog to it, but no live read this pass.	1440=partial 768=n-a 375=n-a @2026-09-14/wave43-home
